ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.518,0,0,-0.08187991149767293,0.7053635461966887,-0.011291676203555312,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000017677875293685485,0.000000000000003641188037986712
0.518,1,0,0,0,0,0,0,0,0,0
0.518,2,0,0,0,0,0,0,0,0,0
0.518,3,0,0,0,0,0,0,0,0,0
0.518,4,0,0,0,0,0,0,0,0,0
0.518,5,0,0,0,0,0,0,0,0,0
0.518,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000002445289580678839,-0.000000000000010902395626500338
0.518,1,1,0,0,0,0,0,0,0,0
0.518,2,1,0,0,0,0,0,0,0,0
0.518,3,1,0,0,0,0,0,0,0,0
0.518,4,1,0,0,0,0,0,0,0,0
0.518,5,1,0,0,0,0,0,0,0,0
0.518,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.0000000000000012369099101523675,-0.0000000000000020216108682603566
0.535,0,0,-0.08865491721980612,1.243335622186618,-0.011291676203555312,-0.9657737016677856,0.5374598503112793,-0.0005223780171945691,-0.0035140072669561768,0.007535333080551958
0.535,1,0,0,0,0,0,0,0,0,0
0.535,2,0,0,0,0,0,0,0,0,0
0.535,3,0,0,0,0,0,0,0,0,0
0.535,4,0,0,0,0,0,0,0,0,0
0.535,5,0,0,0,0,0,0,0,0,0
0.535,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.000000000000000557798379767399,-0.000000000000007693086275159205
0.535,1,1,0,0,0,0,0,0,0,0
0.535,2,1,0,0,0,0,0,0,0,0
0.535,3,1,0,0,0,0,0,0,0,0
0.535,4,1,0,0,0,0,0,0,0,0
0.535,5,1,0,0,0,0,0,0,0,0
0.535,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.00000000000000043458257231708464,-0.00000000000000844022957094262
0.552,0,0,-0.08865491721980612,2,-0.011291676203555312,-0.9658067226409912,0.5381374359130859,0.0021143234334886074,-0.004334560726454243,0.013457098072299506
0.552,1,0,0,0,0,0,0,0,0,0
0.552,2,0,0,0,0,0,0,0,0,0
0.552,3,0,0,0,0,0,0,0,0,0
0.552,4,0,0,0,0,0,0,0,0,0
0.552,5,0,0,0,0,0,0,0,0,0
0.552,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.0000000000000009589620486850406,-0.000000000000001274467572476942
0.552,1,1,0,0,0,0,0,0,0,0
0.552,2,1,0,0,0,0,0,0,0,0
0.552,3,1,0,0,0,0,0,0,0,0
0.552,4,1,0,0,0,0,0,0,0,0
0.552,5,1,0,0,0,0,0,0,0,0
0.552,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.00000000000000003341890339944319,-0.000000000000011649538922283753
0.575,0,0,-0.06491187914854657,2,-0.011291676203555312,-0.9659570455551147,0.5398340225219727,0.004772636573761702,-0.005348246267201176,0.027254519021755318
0.575,1,0,0,0,0,0,0,0,0,0
0.575,2,0,0,0,0,0,0,0,0,0
0.575,3,0,0,0,0,0,0,0,0,0
0.575,4,0,0,0,0,0,0,0,0,0
0.575,5,0,0,0,0,0,0,0,0,0
0.575,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.0000000000000007583802142262198,0.000000000000005144151130205321
0.575,1,1,0,0,0,0,0,0,0,0
0.575,2,1,0,0,0,0,0,0,0,0
0.575,3,1,0,0,0,0,0,0,0,0
0.575,4,1,0,0,0,0,0,0,0,0
0.575,5,1,0,0,0,0,0,0,0,0
0.575,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.00000000000000036774476551819826,-0.000000000000014858848273624885
0.603,0,0,-0.052155336842908406,2,-0.011291676203555312,-0.9661377668380737,0.5425355434417725,0.006967982742935419,-0.006565266615671269,0.05083206079740682
0.603,1,0,0,0,0,0,0,0,0,0
0.603,2,0,0,0,0,0,0,0,0,0
0.603,3,0,0,0,0,0,0,0,0,0
0.603,4,0,0,0,0,0,0,0,0,0
0.603,5,0,0,0,0,0,0,0,0,0
0.603,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,-0.0000000000000003572165453085783,0.000000000000011562769832887586
0.603,1,1,0,0,0,0,0,0,0,0
0.603,2,1,0,0,0,0,0,0,0,0
0.603,3,1,0,0,0,0,0,0,0,0
0.603,4,1,0,0,0,0,0,0,0,0
0.603,5,1,0,0,0,0,0,0,0,0
0.603,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.0000000000000007689084344358397,-0.000000000000014858848273624885
0.622,0,0,-0.04849317158770128,2,-0.011291676203555312,-0.9665069580078125,0.5495665073394775,0.007458108942955732,-0.00882763276497767,0.11577265587554053
0.622,1,0,0,0,0,0,0,0,0,0
0.622,2,0,0,0,0,0,0,0,0,0
0.622,3,0,0,0,0,0,0,0,0,0
0.622,4,0,0,0,0,0,0,0,0,0
0.622,5,0,0,0,0,0,0,0,0,0
0.622,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000004451107925267046,0.000000000000008353460481546454
0.622,1,1,0,0,0,0,0,0,0,0
0.622,2,1,0,0,0,0,0,0,0,0
0.622,3,1,0,0,0,0,0,0,0,0
0.622,4,1,0,0,0,0,0,0,0,0
0.622,5,1,0,0,0,0,0,0,0,0
0.622,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,0.0000000000000015712357722711225,-0.00000000000000844022957094262
0.652,0,0,-0.04238956282902273,2,-0.011291676203555312,-0.9667436480522156,0.5529595613479614,0.007188598625361919,-0.010086327345638081,0.14339176809104762
0.652,1,0,0,0,0,0,0,0,0,0
0.652,2,0,0,0,0,0,0,0,0,0
0.652,3,0,0,0,0,0,0,0,0,0
0.652,4,0,0,0,0,0,0,0,0,0
0.652,5,0,0,0,0,0,0,0,0,0
0.652,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000008462744614443462,0.0000000000000019348417788641904
0.652,1,1,0,0,0,0,0,0,0,0
0.652,2,1,0,0,0,0,0,0,0,0
0.652,3,1,0,0,0,0,0,0,0,0
