ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.252,-1,-1,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054
0.269,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.0000000000000022566235885932134,-0.000000000000005487555694966058
0.269,1,0,0,0,0,-1.4990863800048828,0.0000000000000011773350332228909,-0,0.0000000000000030007470881171024,0.00000000000003049160438148779
0.269,2,0,0,0,0,0,0,0,0,0
0.269,3,0,0,0,0,0,0,0,0,0
0.269,4,0,0,0,0,0,0,0,0,0
0.269,5,0,0,0,0,0,0,0,0,0
0.269,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.0000000000000005797727221410721,-0.000000000000005680848506899426
0.269,1,1,0,0,0,1.498889446258545,-0.00000000000001732978079885695,-3.1415927410125732,-0.000000000000003839115293775721,0.00000000000004901193844195127
0.269,2,1,0,0,0,0,0,0,0,0
0.269,3,1,0,0,0,0,0,0,0,0
0.269,4,1,0,0,0,0,0,0,0,0
0.269,5,1,0,0,0,0,0,0,0,0
0.269,-1,-1,0,0,0,0,0,0,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084
0.286,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.0000000000000038612782642637796,-0.000000000000007092210370636624
